neighbourhood,Unnamed: 0,log_price,property_type,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,city,first_review,host_identity_verified,host_response_rate,host_since,instant_bookable,latitude,longitude,neighbourhood,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds,Wireless.Internet,Air.conditioning,Kitchen,Heating,Family,kid.friendly,Essentials,Hair.dryer,Iron,translation.missing,Washer,Dryer,Smoke.detector,Fire.extinguisher,Shampoo,Hangers,TV,Cable.TV,Breakfast,Buzzer,wireless.intercom,Carbon.monoxide.detector,Laptop.friendly.workspace,Internet,Indoor.fireplace,First.aid.kit,Elevator.in.building,Pool,Free.parking.on.premises,Gym,Hot.tub,Wheelchair.accessible,Doorman,Dog,Cat,Other.pet,Lock.on.bedroom.door,Pets.live.on.this.property,Private.entrance,Hot.water,Bed.linens,Extra.pillows.and.blankets,Coffee.maker,Refrigerator,Dishes.and.silverware,Garden.or.backyard,Pets.allowed,Safety.card,X24,hour.check,Self.Check,Lockbox,Suitable.for.events,Elevator,Microwave,Cooking.basics,Oven,Stove,Smoking.allowed,Outlet.covers,Bathtub,Dishwasher,Single.level.home,Luggage.dropoff.allowed,Step,free.access,Wide.clearance.to.bed,Accessible,height.bed,Wide.doorway,height.toilet,Wide.entryway,Hot.water.kettle,Babysitter.recommendations,Pack,n.Play,travel.crib,Keypad,Free.parking.on.street,Smart.lock,Wide.hallway.clearance,Flat,smooth.pathway.to.front.door,Well,lit.path.to.entrance,Long.term.stays.allowed,Private.living.room,Children,s.books.and.toys,s.dinnerware,BBQ.grill,Patio.or.balcony,Host.greets.you,Smartlock,Ethernet.connection,Fixed.grab.bars.for.shower,toilet,High.chair,Room,darkening.shades,Changing.table,Stair.gates,Window.guards,Table.corner.guards,Crib,Other,Private.bathroom,Doorman.Entry,Baby.monitor,Baby.bath,Fireplace.guards,Game.console,Firm.mattress,Pocket.wifi,Cleaning.before.checkout,Handheld.shower.head,Waterfront,Ground.floor.access,EV.charger,Wide.clearance.to.shower,Beach.essentials,Beachfront,Bathtub.with.shower.chair,Lake.access,Disabled.parking.spot,Air.purifier,Ski.in,Ski.out,Path.to.entrance.lit.at.night,Firm.matress,Paid.parking.off.premises,Flat.smooth.pathway.to.front.door
East Harlem,37989.13997477932,4.606470319381307,Apartment,Private room,2.7150063051702396,1.098360655737705,strict,0.6885245901639344,NYC,nan,0.6090794451450189,100%,2016-10-15,0.27112232030264816,40.79518002934074,-73.94274551887843,East Harlem,22.42875157629256,92.02799377916018,10032.663265306122,1.1437578814627996,1.5378787878787878,0.9646910466582598,0.8247162673392182,0.9306431273644389,0.9205548549810845,0.4073139974779319,0.4073139974779319,0.8600252206809584,0.5725094577553594,0.5498108448928121,0.39848675914249687,0.39596469104665827,0.39596469104665827,0.7969735182849937,0.27112232030264816,0.5952080706179067,0.6443883984867591,0.648171500630517,0.2786885245901639,0.08575031525851198,0.4060529634300126,0.4060529634300126,0.6116015132408575,0.5296343001261034,0.5182849936948297,0.02648171500630517,0.2988650693568726,0.0,0.007566204287515763,0.07818411097099622,0.0605296343001261,0.03656998738965952,0.07187894073139975,0.0832282471626734,0.04287515762925599,0.04539722572509458,0.0025220680958385876,0.2547288776796974,0.1021437578814628,0.044136191677175286,0.10466582597730138,0.10592686002522068,0.07818411097099622,0.08448928121059268,0.12484237074401008,0.11349306431273644,0.017654476670870115,0.11727616645649433,0.10844892812105927,0.17402269861286254,0.17402269861286254,0.09457755359394704,0.06683480453972257,0.03656998738965952,0.3253467843631778,0.10844892812105927,0.10844892812105927,0.10592686002522068,0.11979823455233292,0.07061790668348046,0.005044136191677175,0.06305170239596469,0.04539722572509458,0.017654476670870115,0.04791929382093316,0.025220680958385876,0.025220680958385876,0.015132408575031526,0.013871374527112233,0.013871374527112233,0.017654476670870115,0.005044136191677175,0.01008827238335435,0.0037831021437578815,0.006305170239596469,0.007566204287515763,0.007566204287515763,0.007566204287515763,0.006305170239596469,0.0,0.005044136191677175,0.01639344262295082,0.007566204287515763,0.007566204287515763,0.013871374527112233,0.013871374527112233,0.0416141235813367,0.044136191677175286,0.011349306431273645,0.01008827238335435,0.005044136191677175,0.007566204287515763,0.018915510718789406,0.03656998738965952,0.0,0.021437578814627996,0.0012610340479192938,0.0025220680958385876,0.005044136191677175,0.018915510718789406,0.018915510718789406,0.0,0.0012610340479192938,0.02648171500630517,0.0,0.0025220680958385876,0.006305170239596469,0.0,0.0,0.0012610340479192938,0.0012610340479192938,0.0012610340479192938,0.012610340479192938,0.006305170239596469,0.011349306431273645,0.008827238335435058,0.0012610340479192938,0.0012610340479192938,0.0,0.0,0.0012610340479192938,0.0,0.0,0.0012610340479192938,0.0012610340479192938,0.0,0.0,0.0012610340479192938,0.0012610340479192938,0.0,0.0,0.0,0.0
East Hollywood,35028.39306358381,4.460557328493705,Apartment,Entire home/apt,2.959537572254335,1.1416184971098267,strict,0.861271676300578,LA,nan,0.6994219653179191,100%,2013-06-29,0.24855491329479767,34.09323645933041,-118.29533371142925,East Hollywood,22.55491329479769,93.13888888888889,90026.94767441861,1.046242774566474,1.5202312138728324,0.9653179190751445,0.7514450867052023,0.9190751445086706,0.861271676300578,0.47398843930635837,0.47398843930635837,0.884393063583815,0.5664739884393064,0.5549132947976878,0.37572254335260113,0.7514450867052023,0.7514450867052023,0.8786127167630058,0.36416184971098264,0.6416184971098265,0.6358381502890174,0.7398843930635838,0.24277456647398843,0.05202312138728324,0.08092485549132948,0.08092485549132948,0.7341040462427746,0.5375722543352601,0.6763005780346821,0.057803468208092484,0.4393063583815029,0.10404624277456648,0.10404624277456648,0.48554913294797686,0.017341040462427744,0.04046242774566474,0.028901734104046242,0.005780346820809248,0.09826589595375723,0.06358381502890173,0.0,0.26011560693641617,0.16184971098265896,0.16184971098265896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16184971098265896,0.17341040462427745,0.3583815028901734,0.3583815028901734,0.17341040462427745,0.04046242774566474,0.03468208092485549,0.0,0.0,0.0,0.0,0.0,0.046242774566473986,0.0,0.04046242774566474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028901734104046242,0.028901734104046242,0.028901734104046242,0.04046242774566474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017341040462427744,0.0,0.0,0.0,0.0,0.0,0.0,0.06936416184971098,0.0,0.0,0.0,0.023121387283236993,0.011560693641618497,0.011560693641618497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023121387283236993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Los Angeles,42504.27272727273,4.542618004074314,House,Entire home/apt,3.3181818181818183,1.0909090909090908,moderate,0.8636363636363636,LA,nan,0.6363636363636364,100%,2014-08-19,0.4090909090909091,34.04102666672681,-118.17723276516232,East Los Angeles,28.772727272727273,95.89473684210526,90048.22727272728,1.3636363636363635,1.9545454545454546,0.9545454545454546,0.8181818181818182,0.8636363636363636,0.9090909090909091,0.6363636363636364,0.6363636363636364,0.8636363636363636,0.8181818181818182,0.7272727272727273,0.45454545454545453,0.6363636363636364,0.6363636363636364,0.9090909090909091,0.45454545454545453,0.8636363636363636,0.8181818181818182,0.8181818181818182,0.3181818181818182,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.8181818181818182,0.5909090909090909,0.7727272727272727,0.22727272727272727,0.5,0.0,0.045454545454545456,0.6818181818181818,0.0,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.0,0.4090909090909091,0.13636363636363635,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East New York,35680.77710843374,4.275689495331532,Apartment,Private room,3.1144578313253013,1.1484848484848484,strict,0.7409638554216867,NYC,nan,0.6506024096385542,100%,2016-05-17,0.3614457831325301,40.67321326802838,-73.88458176922879,East New York,21.246987951807228,91.13475177304964,11208.878787878788,1.3132530120481927,1.7349397590361446,0.9698795180722891,0.7469879518072289,0.8554216867469879,0.9337349397590361,0.4578313253012048,0.4578313253012048,0.8734939759036144,0.5120481927710844,0.608433734939759,0.37349397590361444,0.10843373493975904,0.12650602409638553,0.8614457831325302,0.4819277108433735,0.5903614457831325,0.7710843373493976,0.7168674698795181,0.28313253012048195,0.19879518072289157,0.0963855421686747,0.0963855421686747,0.7710843373493976,0.5180722891566265,0.43373493975903615,0.018072289156626505,0.5421686746987951,0.0,0.0,0.22289156626506024,0.012048192771084338,0.006024096385542169,0.018072289156626505,0.006024096385542169,0.06626506024096386,0.04819277108433735,0.018072289156626505,0.42168674698795183,0.12048192771084337,0.16265060240963855,0.12650602409638553,0.10843373493975904,0.06626506024096386,0.0783132530120482,0.15060240963855423,0.12650602409638553,0.04819277108433735,0.0783132530120482,0.18072289156626506,0.2289156626506024,0.2289156626506024,0.18072289156626506,0.06626506024096386,0.05421686746987952,0.04216867469879518,0.12650602409638553,0.1144578313253012,0.08433734939759036,0.09036144578313253,0.030120481927710843,0.03614457831325301,0.05421686746987952,0.018072289156626505,0.006024096385542169,0.060240963855421686,0.030120481927710843,0.030120481927710843,0.030120481927710843,0.030120481927710843,0.030120481927710843,0.03614457831325301,0.012048192771084338,0.024096385542168676,0.0,0.03614457831325301,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.09036144578313253,0.0,0.018072289156626505,0.060240963855421686,0.012048192771084338,0.012048192771084338,0.030120481927710843,0.030120481927710843,0.07228915662650602,0.06626506024096386,0.04216867469879518,0.04216867469879518,0.018072289156626505,0.012048192771084338,0.018072289156626505,0.05421686746987952,0.0,0.024096385542168676,0.006024096385542169,0.012048192771084338,0.006024096385542169,0.030120481927710843,0.030120481927710843,0.0,0.018072289156626505,0.024096385542168676,0.0,0.012048192771084338,0.0,0.006024096385542169,0.0,0.0,0.006024096385542169,0.0,0.04216867469879518,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.006024096385542169,0.0,0.0,0.0,0.006024096385542169,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East San Gabriel,32439.153846153848,4.737679541943975,House,Entire home/apt,4.0,1.5769230769230769,flexible,0.7692307692307693,LA,nan,0.38461538461538464,100%,2016-06-16,0.38461538461538464,34.12294039605016,-118.07424804948731,East San Gabriel,7.846153846153846,94.0,91715.92307692308,1.6153846153846154,1.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7692307692307693,1.0,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.3076923076923077,0.7692307692307693,0.8461538461538461,0.7692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,0.6153846153846154,0.7692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.0,0.15384615384615385,0.9230769230769231,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Village,36529.67199017199,5.077621577350822,Apartment,Entire home/apt,2.832923832923833,1.1004932182490752,strict,0.7248157248157249,NYC,nan,0.6572481572481572,100%,nan,0.18427518427518427,40.728375894786176,-73.98663912999972,East Village,20.76904176904177,93.16512345679013,10006.208229426435,1.1131611316113161,1.469790382244143,0.9803439803439803,0.8894348894348895,0.9594594594594594,0.9373464373464373,0.35872235872235875,0.35872235872235875,0.8574938574938575,0.5147420147420148,0.47788697788697787,0.4004914004914005,0.2665847665847666,0.2665847665847666,0.7764127764127764,0.2321867321867322,0.6253071253071253,0.5835380835380836,0.7137592137592138,0.2985257985257985,0.06265356265356266,0.5233415233415234,0.5233415233415234,0.5884520884520884,0.5184275184275184,0.5896805896805897,0.03194103194103194,0.24692874692874692,0.0,0.004914004914004914,0.0085995085995086,0.030712530712530713,0.028255528255528257,0.04176904176904177,0.04791154791154791,0.03562653562653563,0.022113022113022112,0.0,0.1928746928746929,0.05773955773955774,0.03931203931203931,0.06388206388206388,0.05896805896805897,0.04176904176904177,0.036855036855036855,0.06756756756756757,0.06511056511056511,0.007371007371007371,0.10565110565110565,0.11916461916461916,0.1928746928746929,0.1928746928746929,0.09336609336609336,0.06142506142506143,0.025798525798525797,0.1855036855036855,0.056511056511056514,0.06265356265356266,0.060196560196560195,0.06142506142506143,0.03931203931203931,0.0,0.033169533169533166,0.038083538083538086,0.004914004914004914,0.028255528255528257,0.0085995085995086,0.0085995085995086,0.0012285012285012285,0.006142506142506142,0.006142506142506142,0.006142506142506142,0.0012285012285012285,0.0036855036855036856,0.0,0.007371007371007371,0.0036855036855036856,0.0036855036855036856,0.0036855036855036856,0.007371007371007371,0.0,0.007371007371007371,0.0036855036855036856,0.006142506142506142,0.006142506142506142,0.0085995085995086,0.0085995085995086,0.02457002457002457,0.038083538083538086,0.0036855036855036856,0.0036855036855036856,0.0,0.002457002457002457,0.009828009828009828,0.022113022113022112,0.0,0.018427518427518427,0.0,0.0,0.002457002457002457,0.013513513513513514,0.013513513513513514,0.0,0.0,0.0012285012285012285,0.0,0.002457002457002457,0.0085995085995086,0.0,0.0,0.0,0.0,0.0,0.007371007371007371,0.0,0.002457002457002457,0.006142506142506142,0.0012285012285012285,0.0,0.0,0.0,0.0,0.0012285012285012285,0.0,0.0012285012285012285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastchester,35978.25,4.364229859932661,House,Private room,3.0833333333333335,1.0833333333333333,strict,0.9166666666666666,NYC,nan,0.5,100%,2010-12-05,0.5,40.87974080302019,-73.83603137549177,Eastchester,18.25,96.55555555555556,10472.5,1.3333333333333333,1.5,1.0,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,0.9166666666666666,1.0,0.4166666666666667,0.08333333333333333,0.08333333333333333,1.0,0.5,0.8333333333333334,0.9166666666666666,1.0,0.75,0.0,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.8333333333333334,0.4166666666666667,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.25,0.5,0.4166666666666667,0.08333333333333333,0.25,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastland Gardens,46048.2,3.918583034498218,House,Private room,2.8,1.6,strict,1.0,DC,2016-03-20,1.0,100%,2008-12-30,0.4,38.90585665323846,-76.94258627515532,Eastland Gardens,73.4,93.2,20019.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4,0.4,0.6,0.2,0.2,0.6,0.4,0.4,1.0,1.0,0.2,0.2,0.6,0.4,0.6,0.0,0.0,0.6,0.2,0.8,0.4,1.0,0.0,0.0,0.8,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Echo Park,37087.18115942029,4.657630877454628,House,Entire home/apt,3.1594202898550723,1.2172330097087378,strict,0.8333333333333334,LA,nan,0.821256038647343,100%,2015-12-01,0.1932367149758454,34.080103004289086,-118.25745301927458,Echo Park,30.855072463768117,95.44508670520231,90026.67391304347,1.2397094430992737,1.6473429951690821,0.9806763285024155,0.6570048309178744,0.9202898550724637,0.8526570048309179,0.533816425120773,0.533816425120773,0.8647342995169082,0.5507246376811594,0.5169082125603864,0.3719806763285024,0.6811594202898551,0.6690821256038647,0.8768115942028986,0.5193236714975845,0.7077294685990339,0.644927536231884,0.6714975845410628,0.2584541062801932,0.0748792270531401,0.04106280193236715,0.04106280193236715,0.6739130434782609,0.5917874396135265,0.7004830917874396,0.11594202898550725,0.4613526570048309,0.024154589371980676,0.021739130434782608,0.5024154589371981,0.03140096618357488,0.04830917874396135,0.03864734299516908,0.004830917874396135,0.18357487922705315,0.10144927536231885,0.007246376811594203,0.21256038647342995,0.27053140096618356,0.13768115942028986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24396135265700483,0.15942028985507245,0.3140096618357488,0.3140096618357488,0.15217391304347827,0.08454106280193237,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.07004830917874397,0.004830917874396135,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874396135,0.016908212560386472,0.016908212560386472,0.016908212560386472,0.04589371980676329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007246376811594203,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.024154589371980676,0.0,0.0,0.0,0.012077294685990338,0.00966183574879227,0.00966183574879227,0.0024154589371980675,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,0.0024154589371980675,0.004830917874396135,0.00966183574879227,0.0024154589371980675,0.0024154589371980675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eckington,39815.73684210526,4.732251826023688,Apartment,Entire home/apt,3.6842105263157894,1.2675438596491229,flexible,0.6666666666666666,DC,nan,0.7807017543859649,100%,2016-03-03,0.3157894736842105,38.91445597808581,-77.00466695641721,Eckington,31.44736842105263,95.60215053763442,20002.0,1.3859649122807018,1.894736842105263,0.9824561403508771,0.9649122807017544,0.9035087719298246,0.9912280701754386,0.6491228070175439,0.6491228070175439,0.9385964912280702,0.5964912280701754,0.7105263157894737,0.38596491228070173,0.8596491228070176,0.868421052631579,0.9473684210526315,0.5877192982456141,0.7543859649122807,0.7280701754385965,0.8596491228070176,0.40350877192982454,0.23684210526315788,0.05263157894736842,0.05263157894736842,0.7280701754385965,0.6052631578947368,0.7280701754385965,0.09649122807017543,0.45614035087719296,0.10526315789473684,0.08771929824561403,0.5087719298245614,0.09649122807017543,0.043859649122807015,0.09649122807017543,0.0,0.11403508771929824,0.06140350877192982,0.0,0.35964912280701755,0.18421052631578946,0.18421052631578946,0.017543859649122806,0.02631578947368421,0.02631578947368421,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.008771929824561403,0.21052631578947367,0.21052631578947367,0.37719298245614036,0.37719298245614036,0.2719298245614035,0.13157894736842105,0.05263157894736842,0.0,0.02631578947368421,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.02631578947368421,0.008771929824561403,0.043859649122807015,0.008771929824561403,0.0,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.008771929824561403,0.043859649122807015,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.0,0.0,0.0,0.05263157894736842,0.008771929824561403,0.0,0.0,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.0,0.008771929824561403,0.0,0.017543859649122806,0.0,0.0,0.0,0.008771929824561403,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403
Edenwald,35220.8,4.023625906741838,Apartment,Private room,1.6,1.0,strict,0.6,NYC,2017-09-11,0.0,100%,2015-10-03,0.8,40.88882861803332,-73.83656575606717,Edenwald,7.6,90.75,10466.0,0.8,1.0,0.8,0.4,0.8,1.0,0.4,0.4,0.8,0.4,0.6,0.6,0.2,0.2,1.0,0.6,0.6,0.8,0.6,0.6,0.2,0.2,0.2,1.0,0.4,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.4,0.2,0.2,0.4,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Edgewater,37427.76811594203,4.466049823772129,Apartment,Entire home/apt,3.2318840579710146,1.1521739130434783,flexible,0.5942028985507246,Chicago,nan,0.782608695652174,100%,2012-10-01,0.2318840579710145,41.98983543095125,-87.66258404922664,Edgewater,30.55072463768116,97.1896551724138,60656.55882352941,1.3768115942028984,1.6231884057971016,0.9565217391304348,0.9130434782608695,0.9565217391304348,0.927536231884058,0.5362318840579711,0.5362318840579711,0.9565217391304348,0.6956521739130435,0.7101449275362319,0.463768115942029,0.6376811594202898,0.6521739130434783,0.8985507246376812,0.5362318840579711,0.7536231884057971,0.782608695652174,0.782608695652174,0.34782608695652173,0.17391304347826086,0.2753623188405797,0.2753623188405797,0.7536231884057971,0.6231884057971014,0.6666666666666666,0.07246376811594203,0.4782608695652174,0.17391304347826086,0.0,0.2318840579710145,0.057971014492753624,0.014492753623188406,0.0,0.07246376811594203,0.14492753623188406,0.043478260869565216,0.014492753623188406,0.37681159420289856,0.2028985507246377,0.07246376811594203,0.028985507246376812,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.014492753623188406,0.2028985507246377,0.13043478260869565,0.34782608695652173,0.34782608695652173,0.13043478260869565,0.057971014492753624,0.057971014492753624,0.0,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07246376811594203,0.014492753623188406,0.14492753623188406,0.028985507246376812,0.0,0.0,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.028985507246376812,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.08695652173913043,0.08695652173913043,0.014492753623188406,0.0,0.028985507246376812,0.0,0.057971014492753624,0.014492753623188406,0.0,0.0,0.0,0.057971014492753624,0.057971014492753624,0.0,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.014492753623188406,0.0,0.0
Edgewood,39815.3023255814,4.73547630610602,Apartment,Entire home/apt,2.7906976744186047,1.058139534883721,flexible,0.5813953488372093,DC,nan,0.6976744186046512,100%,2016-04-09,0.20930232558139536,38.925054419728085,-77.00003347711394,Edgewood,22.837209302325583,96.29629629629629,20009.418604651164,1.069767441860465,1.441860465116279,0.9302325581395349,0.9767441860465116,0.9069767441860465,0.9767441860465116,0.4883720930232558,0.4883720930232558,0.9302325581395349,0.4418604651162791,0.46511627906976744,0.4418604651162791,0.6976744186046512,0.6744186046511628,0.9534883720930233,0.627906976744186,0.7674418604651163,0.5348837209302325,0.7209302325581395,0.3488372093023256,0.23255813953488372,0.06976744186046512,0.06976744186046512,0.6744186046511628,0.4883720930232558,0.5813953488372093,0.023255813953488372,0.4883720930232558,0.13953488372093023,0.06976744186046512,0.5813953488372093,0.13953488372093023,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.16279069767441862,0.11627906976744186,0.0,0.32558139534883723,0.23255813953488372,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11627906976744186,0.23255813953488372,0.13953488372093023,0.13953488372093023,0.046511627906976744,0.046511627906976744,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
